id,month,region_type,region_name,country,source,ns,s
25879,2020-06-01,DOMAIN,CoV_NSP4_C,Sweden,GISAID,0,1
25880,2020-06-01,DOMAIN,CoV_NSP4_C,United Kingdom,GISAID,66,31
25881,2020-06-01,DOMAIN,CoV_NSP4_C,United States,GISAID,66,31
25882,2020-06-01,DOMAIN,CoV_NSP4_N,Brazil,GISAID,9,6
25883,2020-06-01,DOMAIN,CoV_NSP4_N,Canada,GISAID,15,1
25884,2020-06-01,DOMAIN,CoV_NSP4_N,Costa Rica,GISAID,1,2
25885,2020-06-01,DOMAIN,CoV_NSP4_N,Ecuador,GISAID,0,1
25886,2020-06-01,DOMAIN,CoV_NSP4_N,Egypt,GISAID,38,3
25887,2020-06-01,DOMAIN,CoV_NSP4_N,India,GISAID,40,14
25888,2020-06-01,DOMAIN,CoV_NSP4_N,North Macedonia,GISAID,0,5
25889,2020-06-01,DOMAIN,CoV_NSP4_N,Not available,GISAID,3,1
25890,2020-06-01,DOMAIN,CoV_NSP4_N,Oman,GISAID,1,1
25891,2020-06-01,DOMAIN,CoV_NSP4_N,Qatar,GISAID,13,1
25892,2020-06-01,DOMAIN,CoV_NSP4_N,Romania,GISAID,5,1
25893,2020-06-01,DOMAIN,CoV_NSP4_N,Russian Federation,GISAID,31,1
25894,2020-06-01,DOMAIN,CoV_NSP4_N,Saudi Arabia,GISAID,2,2
25895,2020-06-01,DOMAIN,CoV_NSP4_N,Senegal,GISAID,5,1
25896,2020-06-01,DOMAIN,CoV_NSP4_N,Serbia,GISAID,2,2
25897,2020-06-01,DOMAIN,CoV_NSP4_N,Singapore,GISAID,13,2
25898,2020-06-01,DOMAIN,CoV_NSP4_N,Slovenia,GISAID,0,3
25899,2020-06-01,DOMAIN,CoV_NSP4_N,Spain,GISAID,8,1
25900,2020-06-01,DOMAIN,CoV_NSP4_N,Sweden,GISAID,4,1
25901,2020-06-01,DOMAIN,CoV_NSP4_N,Switzerland,GISAID,2,3
25902,2020-06-01,DOMAIN,CoV_NSP4_N,Turkey,GISAID,5,1
25903,2020-06-01,DOMAIN,CoV_NSP4_N,Ukraine,GISAID,3,1
25904,2020-06-01,DOMAIN,CoV_NSP4_N,United Arab Emirates,GISAID,20,1
25905,2020-06-01,DOMAIN,CoV_NSP4_N,United Kingdom,GISAID,257,120
25906,2020-06-01,DOMAIN,CoV_NSP4_N,United States,GISAID,238,83
25907,2020-06-01,DOMAIN,CoV_NSP6,Afghanistan,GISAID,0,1
25908,2020-06-01,DOMAIN,CoV_NSP6,Bangladesh,GISAID,6,24
25909,2020-06-01,DOMAIN,CoV_NSP6,Brazil,GISAID,7,5
25910,2020-06-01,DOMAIN,CoV_NSP6,Cameroon,GISAID,2,1
25911,2020-06-01,DOMAIN,CoV_NSP6,Canada,GISAID,6,5
25912,2020-06-01,DOMAIN,CoV_NSP6,Czechia,GISAID,0,1
25913,2020-06-01,DOMAIN,CoV_NSP6,Finland,GISAID,0,1
25914,2020-06-01,DOMAIN,CoV_NSP6,Germany,GISAID,22,1
25915,2020-06-01,DOMAIN,CoV_NSP6,Hungary,GISAID,9,1
25916,2020-06-01,DOMAIN,CoV_NSP6,India,GISAID,18,51
25917,2020-06-01,DOMAIN,CoV_NSP6,Indonesia,GISAID,1,1
25918,2020-06-01,DOMAIN,CoV_NSP6,Israel,GISAID,3,1
25919,2020-06-01,DOMAIN,CoV_NSP6,Kenya,GISAID,2,1
25920,2020-06-01,DOMAIN,CoV_NSP6,Mexico,GISAID,9,2
25921,2020-06-01,DOMAIN,CoV_NSP6,Netherlands,GISAID,19,16
25922,2020-06-01,DOMAIN,CoV_NSP6,Peru,GISAID,51,3
25923,2020-06-01,DOMAIN,CoV_NSP6,Portugal,GISAID,0,1
25924,2020-06-01,DOMAIN,CoV_NSP6,Qatar,GISAID,6,1
25925,2020-06-01,DOMAIN,CoV_NSP6,Rwanda,GISAID,0,1
25926,2020-06-01,DOMAIN,CoV_NSP6,Saudi Arabia,GISAID,0,4
25927,2020-06-01,DOMAIN,CoV_NSP6,South Africa,GISAID,80,6
25928,2020-06-01,DOMAIN,CoV_NSP6,Sweden,GISAID,1,6
25929,2020-06-01,DOMAIN,CoV_NSP6,Turkey,GISAID,3,1
25930,2020-06-01,DOMAIN,CoV_NSP6,United Arab Emirates,GISAID,4,2
25931,2020-06-01,DOMAIN,CoV_NSP6,United Kingdom,GISAID,603,60
25932,2020-06-01,DOMAIN,CoV_NSP6,United States,GISAID,305,231
25933,2020-06-01,DOMAIN,CoV_NSP6,Zimbabwe,GISAID,0,1
25934,2020-06-01,DOMAIN,CoV_NSP7,Afghanistan,GISAID,0,1
25935,2020-06-01,DOMAIN,CoV_NSP7,Bangladesh,GISAID,1,2
25936,2020-06-01,DOMAIN,CoV_NSP7,Brazil,GISAID,5,1
25937,2020-06-01,DOMAIN,CoV_NSP7,Chile,GISAID,0,3
25938,2020-06-01,DOMAIN,CoV_NSP7,Germany,GISAID,1,2
25939,2020-06-01,DOMAIN,CoV_NSP7,India,GISAID,6,5
25940,2020-06-01,DOMAIN,CoV_NSP7,Ireland,GISAID,0,1
25941,2020-06-01,DOMAIN,CoV_NSP7,Netherlands,GISAID,0,2
25942,2020-06-01,DOMAIN,CoV_NSP7,Pakistan,GISAID,2,2
25943,2020-06-01,DOMAIN,CoV_NSP7,Saudi Arabia,GISAID,5,2
25944,2020-06-01,DOMAIN,CoV_NSP7,United Arab Emirates,GISAID,1,1
25945,2020-06-01,DOMAIN,CoV_NSP7,United Kingdom,GISAID,323,7
25946,2020-06-01,DOMAIN,CoV_NSP7,United States,GISAID,133,39
25947,2020-06-01,DOMAIN,CoV_NSP8,Argentina,GISAID,0,1
25948,2020-06-01,DOMAIN,CoV_NSP8,Bangladesh,GISAID,0,8
25949,2020-06-01,DOMAIN,CoV_NSP8,Brazil,GISAID,3,6
25950,2020-06-01,DOMAIN,CoV_NSP8,Chile,GISAID,1,1
25951,2020-06-01,DOMAIN,CoV_NSP8,Denmark,GISAID,0,1
25952,2020-06-01,DOMAIN,CoV_NSP8,Egypt,GISAID,3,1
25953,2020-06-01,DOMAIN,CoV_NSP8,Germany,GISAID,6,1
25954,2020-06-01,DOMAIN,CoV_NSP8,India,GISAID,4,206
25955,2020-06-01,DOMAIN,CoV_NSP8,Israel,GISAID,0,1
25956,2020-06-01,DOMAIN,CoV_NSP8,Italy,GISAID,0,2
25957,2020-06-01,DOMAIN,CoV_NSP8,Japan,GISAID,335,2
25958,2020-06-01,DOMAIN,CoV_NSP8,Mexico,GISAID,0,2
25959,2020-06-01,DOMAIN,CoV_NSP8,Nigeria,GISAID,0,1
25960,2020-06-01,DOMAIN,CoV_NSP8,North Macedonia,GISAID,0,1
25961,2020-06-01,DOMAIN,CoV_NSP8,Not available,GISAID,0,3
25962,2020-06-01,DOMAIN,CoV_NSP8,Oman,GISAID,0,1
25963,2020-06-01,DOMAIN,CoV_NSP8,Peru,GISAID,0,2
25964,2020-06-01,DOMAIN,CoV_NSP8,Russian Federation,GISAID,6,2
25965,2020-06-01,DOMAIN,CoV_NSP8,Saudi Arabia,GISAID,1,1
25966,2020-06-01,DOMAIN,CoV_NSP8,Singapore,GISAID,1,2
25967,2020-06-01,DOMAIN,CoV_NSP8,Somalia,GISAID,0,1
25968,2020-06-01,DOMAIN,CoV_NSP8,Spain,GISAID,3,8
25969,2020-06-01,DOMAIN,CoV_NSP8,Sweden,GISAID,2,3
25970,2020-06-01,DOMAIN,CoV_NSP8,United Arab Emirates,GISAID,1,2
25971,2020-06-01,DOMAIN,CoV_NSP8,United Kingdom,GISAID,55,133
25972,2020-06-01,DOMAIN,CoV_NSP8,United States,GISAID,214,121
25973,2020-06-01,DOMAIN,CoV_NSP9,Australia,GISAID,0,1
25974,2020-06-01,DOMAIN,CoV_NSP9,Brazil,GISAID,1,2
25975,2020-06-01,DOMAIN,CoV_NSP9,Denmark,GISAID,0,2
25976,2020-06-01,DOMAIN,CoV_NSP9,Egypt,GISAID,0,6
25977,2020-06-01,DOMAIN,CoV_NSP9,India,GISAID,0,5
25978,2020-06-01,DOMAIN,CoV_NSP9,Israel,GISAID,3,9
25979,2020-06-01,DOMAIN,CoV_NSP9,Italy,GISAID,0,1
25980,2020-06-01,DOMAIN,CoV_NSP9,Mexico,GISAID,0,1
25981,2020-06-01,DOMAIN,CoV_NSP9,Netherlands,GISAID,0,11
25982,2020-06-01,DOMAIN,CoV_NSP9,"Palestine, State of",GISAID,0,15
25983,2020-06-01,DOMAIN,CoV_NSP9,Peru,GISAID,1,2
25984,2020-06-01,DOMAIN,CoV_NSP9,Qatar,GISAID,0,4
25985,2020-06-01,DOMAIN,CoV_NSP9,Russian Federation,GISAID,5,1
25986,2020-06-01,DOMAIN,CoV_NSP9,Senegal,GISAID,0,3
25987,2020-06-01,DOMAIN,CoV_NSP9,Serbia,GISAID,0,1
25988,2020-06-01,DOMAIN,CoV_NSP9,Spain,GISAID,0,1
25989,2020-06-01,DOMAIN,CoV_NSP9,Sweden,GISAID,1,1
25990,2020-06-01,DOMAIN,CoV_NSP9,United Arab Emirates,GISAID,2,2
25991,2020-06-01,DOMAIN,CoV_NSP9,United Kingdom,GISAID,27,37
25992,2020-06-01,DOMAIN,CoV_NSP9,United States,GISAID,62,92
25993,2020-06-01,DOMAIN,CoV_nucleocap,Argentina,GISAID,5,2
25994,2020-06-01,DOMAIN,CoV_nucleocap,Australia,GISAID,12,12
25995,2020-06-01,DOMAIN,CoV_nucleocap,Bangladesh,GISAID,2,5
25996,2020-06-01,DOMAIN,CoV_nucleocap,Brazil,GISAID,5,9
25997,2020-06-01,DOMAIN,CoV_nucleocap,Canada,GISAID,56,27
25998,2020-06-01,DOMAIN,CoV_nucleocap,Chile,GISAID,2,2
25999,2020-06-01,DOMAIN,CoV_nucleocap,Côte d'Ivoire,GISAID,0,1
26000,2020-06-01,DOMAIN,CoV_nucleocap,Czechia,GISAID,0,1
26001,2020-06-01,DOMAIN,CoV_nucleocap,Egypt,GISAID,14,2
26002,2020-06-01,DOMAIN,CoV_nucleocap,Germany,GISAID,3,2
26003,2020-06-01,DOMAIN,CoV_nucleocap,India,GISAID,25,12
26004,2020-06-01,DOMAIN,CoV_nucleocap,Israel,GISAID,5,1
26005,2020-06-01,DOMAIN,CoV_nucleocap,Italy,GISAID,0,1
26006,2020-06-01,DOMAIN,CoV_nucleocap,Mali,GISAID,1,1
26007,2020-06-01,DOMAIN,CoV_nucleocap,Mexico,GISAID,4,10
26008,2020-06-01,DOMAIN,CoV_nucleocap,Netherlands,GISAID,24,11
26009,2020-06-01,DOMAIN,CoV_nucleocap,North Macedonia,GISAID,1,2
26010,2020-06-01,DOMAIN,CoV_nucleocap,Norway,GISAID,2,3
26011,2020-06-01,DOMAIN,CoV_nucleocap,Not available,GISAID,2,9
26012,2020-06-01,DOMAIN,CoV_nucleocap,Pakistan,GISAID,2,3
26013,2020-06-01,DOMAIN,CoV_nucleocap,Panama,GISAID,3,2
26014,2020-06-01,DOMAIN,CoV_nucleocap,Peru,GISAID,7,1
26015,2020-06-01,DOMAIN,CoV_nucleocap,Poland,GISAID,0,1
26016,2020-06-01,DOMAIN,CoV_nucleocap,Portugal,GISAID,8,4
26017,2020-06-01,DOMAIN,CoV_nucleocap,Qatar,GISAID,4,3
26018,2020-06-01,DOMAIN,CoV_nucleocap,Romania,GISAID,1,2
26019,2020-06-01,DOMAIN,CoV_nucleocap,Russian Federation,GISAID,9,5
26020,2020-06-01,DOMAIN,CoV_nucleocap,Saudi Arabia,GISAID,0,2
26021,2020-06-01,DOMAIN,CoV_nucleocap,Senegal,GISAID,0,2
26022,2020-06-01,DOMAIN,CoV_nucleocap,South Africa,GISAID,19,3
26023,2020-06-01,DOMAIN,CoV_nucleocap,Spain,GISAID,4,3
26024,2020-06-01,DOMAIN,CoV_nucleocap,Sweden,GISAID,5,1
26025,2020-06-01,DOMAIN,CoV_nucleocap,Turkey,GISAID,4,1
26026,2020-06-01,DOMAIN,CoV_nucleocap,United Arab Emirates,GISAID,26,6
26027,2020-06-01,DOMAIN,CoV_nucleocap,United Kingdom,GISAID,509,150
26028,2020-06-01,DOMAIN,CoV_nucleocap,United States,GISAID,899,787
26029,2020-06-01,DOMAIN,CoV_nucleocap,Zambia,GISAID,4,3
26030,2020-06-01,DOMAIN,CoV_peptidase,Afghanistan,GISAID,2,2
26031,2020-06-01,DOMAIN,CoV_peptidase,Angola,GISAID,0,1
26032,2020-06-01,DOMAIN,CoV_peptidase,Argentina,GISAID,5,4
26033,2020-06-01,DOMAIN,CoV_peptidase,Australia,GISAID,12,2
26034,2020-06-01,DOMAIN,CoV_peptidase,Bahrain,GISAID,0,1
26035,2020-06-01,DOMAIN,CoV_peptidase,Bangladesh,GISAID,12,6
26036,2020-06-01,DOMAIN,CoV_peptidase,Belgium,GISAID,17,2
26037,2020-06-01,DOMAIN,CoV_peptidase,Brazil,GISAID,19,10
26038,2020-06-01,DOMAIN,CoV_peptidase,Canada,GISAID,16,1
26039,2020-06-01,DOMAIN,CoV_peptidase,Chile,GISAID,1,1
26040,2020-06-01,DOMAIN,CoV_peptidase,Denmark,GISAID,1,1
26041,2020-06-01,DOMAIN,CoV_peptidase,Ecuador,GISAID,0,1
26042,2020-06-01,DOMAIN,CoV_peptidase,Egypt,GISAID,4,3
26043,2020-06-01,DOMAIN,CoV_peptidase,Germany,GISAID,22,6
26044,2020-06-01,DOMAIN,CoV_peptidase,Ghana,GISAID,0,1
26045,2020-06-01,DOMAIN,CoV_peptidase,India,GISAID,107,15
26046,2020-06-01,DOMAIN,CoV_peptidase,Indonesia,GISAID,1,1
26047,2020-06-01,DOMAIN,CoV_peptidase,Italy,GISAID,0,1
26048,2020-06-01,DOMAIN,CoV_peptidase,Japan,GISAID,37,3
26049,2020-06-01,DOMAIN,CoV_peptidase,Lebanon,GISAID,1,1
26050,2020-06-01,DOMAIN,CoV_peptidase,Mexico,GISAID,6,8
26051,2020-06-01,DOMAIN,CoV_peptidase,Netherlands,GISAID,2,10
26052,2020-06-01,DOMAIN,CoV_peptidase,Nigeria,GISAID,1,2
26053,2020-06-01,DOMAIN,CoV_peptidase,Not available,GISAID,4,4
26054,2020-06-01,DOMAIN,CoV_peptidase,Pakistan,GISAID,0,2
26055,2020-06-01,DOMAIN,CoV_peptidase,"Palestine, State of",GISAID,0,3
26056,2020-06-01,DOMAIN,CoV_peptidase,Paraguay,GISAID,0,1
26057,2020-06-01,DOMAIN,CoV_peptidase,Qatar,GISAID,2,2
26058,2020-06-01,DOMAIN,CoV_peptidase,Romania,GISAID,1,4
26059,2020-06-01,DOMAIN,CoV_peptidase,Saudi Arabia,GISAID,2,2
26060,2020-06-01,DOMAIN,CoV_peptidase,Senegal,GISAID,2,1
26061,2020-06-01,DOMAIN,CoV_peptidase,Singapore,GISAID,7,1
26062,2020-06-01,DOMAIN,CoV_peptidase,South Africa,GISAID,10,16
26063,2020-06-01,DOMAIN,CoV_peptidase,Spain,GISAID,0,2
26064,2020-06-01,DOMAIN,CoV_peptidase,Turkey,GISAID,2,2
26065,2020-06-01,DOMAIN,CoV_peptidase,United Arab Emirates,GISAID,5,8
26066,2020-06-01,DOMAIN,CoV_peptidase,United Kingdom,GISAID,303,281
26067,2020-06-01,DOMAIN,CoV_peptidase,United States,GISAID,461,526
26068,2020-06-01,DOMAIN,CoV_peptidase,Zambia,GISAID,0,1
26069,2020-06-01,DOMAIN,CoV_RPol_N,Australia,GISAID,8,3
26070,2020-06-01,DOMAIN,CoV_RPol_N,Bangladesh,GISAID,3,1
26071,2020-06-01,DOMAIN,CoV_RPol_N,Brazil,GISAID,9,4
26072,2020-06-01,DOMAIN,CoV_RPol_N,Chile,GISAID,1,2
26073,2020-06-01,DOMAIN,CoV_RPol_N,Congo,GISAID,0,2
26074,2020-06-01,DOMAIN,CoV_RPol_N,Denmark,GISAID,3,3
26075,2020-06-01,DOMAIN,CoV_RPol_N,Egypt,GISAID,10,5
26076,2020-06-01,DOMAIN,CoV_RPol_N,Equatorial Guinea,GISAID,2,1
26077,2020-06-01,DOMAIN,CoV_RPol_N,France,GISAID,0,1
26078,2020-06-01,DOMAIN,CoV_RPol_N,India,GISAID,30,13
26079,2020-06-01,DOMAIN,CoV_RPol_N,Indonesia,GISAID,2,4
26080,2020-06-01,DOMAIN,CoV_RPol_N,Italy,GISAID,0,3
26081,2020-06-01,DOMAIN,CoV_RPol_N,Mexico,GISAID,0,4
26082,2020-06-01,DOMAIN,CoV_RPol_N,Nigeria,GISAID,0,2
26083,2020-06-01,DOMAIN,CoV_RPol_N,North Macedonia,GISAID,0,1
26084,2020-06-01,DOMAIN,CoV_RPol_N,Not available,GISAID,5,4
26085,2020-06-01,DOMAIN,CoV_RPol_N,Pakistan,GISAID,0,1
26086,2020-06-01,DOMAIN,CoV_RPol_N,Panama,GISAID,0,2
26087,2020-06-01,DOMAIN,CoV_RPol_N,Peru,GISAID,3,4
26088,2020-06-01,DOMAIN,CoV_RPol_N,Portugal,GISAID,3,1
26089,2020-06-01,DOMAIN,CoV_RPol_N,Qatar,GISAID,2,2
26090,2020-06-01,DOMAIN,CoV_RPol_N,Saudi Arabia,GISAID,3,1
26091,2020-06-01,DOMAIN,CoV_RPol_N,South Africa,GISAID,5,2
26092,2020-06-01,DOMAIN,CoV_RPol_N,Sweden,GISAID,2,4
26093,2020-06-01,DOMAIN,CoV_RPol_N,Switzerland,GISAID,2,1
26094,2020-06-01,DOMAIN,CoV_RPol_N,Turkey,GISAID,3,1
26095,2020-06-01,DOMAIN,CoV_RPol_N,United Arab Emirates,GISAID,24,2
26096,2020-06-01,DOMAIN,CoV_RPol_N,United Kingdom,GISAID,173,115
26097,2020-06-01,DOMAIN,CoV_RPol_N,United States,GISAID,303,142
26098,2020-06-01,DOMAIN,CoV_RPol_N,Zambia,GISAID,0,1
26099,2020-06-01,DOMAIN,CoV_S1_C,Brazil,GISAID,7,3
26100,2020-06-01,DOMAIN,CoV_S1_C,Ghana,GISAID,0,1
26101,2020-06-01,DOMAIN,CoV_S1_C,India,GISAID,14,1
26102,2020-06-01,DOMAIN,CoV_S1_C,Israel,GISAID,0,1
26103,2020-06-01,DOMAIN,CoV_S1_C,United States,GISAID,30,17
26104,2020-06-01,DOMAIN,CoV_S2,Algeria,GISAID,0,2
26105,2020-06-01,DOMAIN,CoV_S2,Argentina,GISAID,0,2
26106,2020-06-01,DOMAIN,CoV_S2,Australia,GISAID,9,84
26107,2020-06-01,DOMAIN,CoV_S2,Bahrain,GISAID,1,2
26108,2020-06-01,DOMAIN,CoV_S2,Bangladesh,GISAID,1,27
26109,2020-06-01,DOMAIN,CoV_S2,Belgium,GISAID,1,1
26110,2020-06-01,DOMAIN,CoV_S2,Brazil,GISAID,9,11
26111,2020-06-01,DOMAIN,CoV_S2,Burkina Faso,GISAID,0,2
26112,2020-06-01,DOMAIN,CoV_S2,Canada,GISAID,31,16
26113,2020-06-01,DOMAIN,CoV_S2,Chile,GISAID,3,2
26114,2020-06-01,DOMAIN,CoV_S2,Côte d'Ivoire,GISAID,1,14
26115,2020-06-01,DOMAIN,CoV_S2,Denmark,GISAID,1,5
26116,2020-06-01,DOMAIN,CoV_S2,Egypt,GISAID,1,8
26117,2020-06-01,DOMAIN,CoV_S2,France,GISAID,0,2
26118,2020-06-01,DOMAIN,CoV_S2,Germany,GISAID,3,8
26119,2020-06-01,DOMAIN,CoV_S2,Hong Kong,GISAID,0,5
26120,2020-06-01,DOMAIN,CoV_S2,Hungary,GISAID,0,2
26121,2020-06-01,DOMAIN,CoV_S2,India,GISAID,23,353
26122,2020-06-01,DOMAIN,CoV_S2,Indonesia,GISAID,0,2
26123,2020-06-01,DOMAIN,CoV_S2,"Iran, Islamic Republic of",GISAID,0,2
26124,2020-06-01,DOMAIN,CoV_S2,Israel,GISAID,5,1
26125,2020-06-01,DOMAIN,CoV_S2,Italy,GISAID,1,5
26126,2020-06-01,DOMAIN,CoV_S2,Japan,GISAID,2,4
26127,2020-06-01,DOMAIN,CoV_S2,Jordan,GISAID,0,1
26128,2020-06-01,DOMAIN,CoV_S2,Kenya,GISAID,2,6
26129,2020-06-01,DOMAIN,CoV_S2,Mexico,GISAID,6,11
26130,2020-06-01,DOMAIN,CoV_S2,Netherlands,GISAID,6,11
26131,2020-06-01,DOMAIN,CoV_S2,New Zealand,GISAID,0,2
26132,2020-06-01,DOMAIN,CoV_S2,Nigeria,GISAID,2,2
26133,2020-06-01,DOMAIN,CoV_S2,Norway,GISAID,0,3
26134,2020-06-01,DOMAIN,CoV_S2,Not available,GISAID,9,21
26135,2020-06-01,DOMAIN,CoV_S2,Pakistan,GISAID,0,14
26136,2020-06-01,DOMAIN,CoV_S2,Panama,GISAID,2,11
26137,2020-06-01,DOMAIN,CoV_S2,Peru,GISAID,4,7
26138,2020-06-01,DOMAIN,CoV_S2,Qatar,GISAID,1,4
26139,2020-06-01,DOMAIN,CoV_S2,Russian Federation,GISAID,3,4
26140,2020-06-01,DOMAIN,CoV_S2,Saudi Arabia,GISAID,4,116
26141,2020-06-01,DOMAIN,CoV_S2,Senegal,GISAID,3,1
26142,2020-06-01,DOMAIN,CoV_S2,Singapore,GISAID,1,2
26143,2020-06-01,DOMAIN,CoV_S2,Slovenia,GISAID,0,4
26144,2020-06-01,DOMAIN,CoV_S2,South Africa,GISAID,5,17
26145,2020-06-01,DOMAIN,CoV_S2,Spain,GISAID,3,8
26146,2020-06-01,DOMAIN,CoV_S2,Suriname,GISAID,34,15
26147,2020-06-01,DOMAIN,CoV_S2,Sweden,GISAID,4,3
26148,2020-06-01,DOMAIN,CoV_S2,Switzerland,GISAID,0,1
26149,2020-06-01,DOMAIN,CoV_S2,Turkey,GISAID,0,6
26150,2020-06-01,DOMAIN,CoV_S2,United Arab Emirates,GISAID,5,12
26151,2020-06-01,DOMAIN,CoV_S2,United Kingdom,GISAID,159,142
26152,2020-06-01,DOMAIN,CoV_S2,United States,GISAID,510,389
26153,2020-06-01,DOMAIN,CoV_S2,Uruguay,GISAID,0,24
26154,2020-06-01,DOMAIN,CoV_S2,Zambia,GISAID,3,3
26155,2020-06-01,DOMAIN,Macro,Australia,GISAID,6,1
26156,2020-06-01,DOMAIN,Macro,Bahrain,GISAID,1,1
26157,2020-06-01,DOMAIN,Macro,Bangladesh,GISAID,1,1
26158,2020-06-01,DOMAIN,Macro,Brazil,GISAID,2,5
26159,2020-06-01,DOMAIN,Macro,Colombia,GISAID,1,3
26160,2020-06-01,DOMAIN,Macro,Denmark,GISAID,3,4
26161,2020-06-01,DOMAIN,Macro,France,GISAID,1,1
26162,2020-06-01,DOMAIN,Macro,India,GISAID,5,1
26163,2020-06-01,DOMAIN,Macro,Israel,GISAID,1,2
26164,2020-06-01,DOMAIN,Macro,Mexico,GISAID,4,1
26165,2020-06-01,DOMAIN,Macro,North Macedonia,GISAID,0,4
26166,2020-06-01,DOMAIN,Macro,Pakistan,GISAID,0,3
26167,2020-06-01,DOMAIN,Macro,Qatar,GISAID,1,2
26168,2020-06-01,DOMAIN,Macro,Saudi Arabia,GISAID,1,2
26169,2020-06-01,DOMAIN,Macro,Senegal,GISAID,6,3
26170,2020-06-01,DOMAIN,Macro,South Africa,GISAID,4,3
26171,2020-06-01,DOMAIN,Macro,Turkey,GISAID,1,1
26172,2020-06-01,DOMAIN,Macro,United Arab Emirates,GISAID,4,1
26173,2020-06-01,DOMAIN,Macro,United Kingdom,GISAID,196,27
26174,2020-06-01,DOMAIN,Macro,United States,GISAID,183,148
26175,2020-06-01,DOMAIN,Peptidase_C30,Algeria,GISAID,0,5
26176,2020-06-01,DOMAIN,Peptidase_C30,Australia,GISAID,11,4
26177,2020-06-01,DOMAIN,Peptidase_C30,Bangladesh,GISAID,6,4
26178,2020-06-01,DOMAIN,Peptidase_C30,Brazil,GISAID,7,5
26179,2020-06-01,DOMAIN,Peptidase_C30,Cameroon,GISAID,0,1
26180,2020-06-01,DOMAIN,Peptidase_C30,Canada,GISAID,2,1
26181,2020-06-01,DOMAIN,Peptidase_C30,Chile,GISAID,0,6
26182,2020-06-01,DOMAIN,Peptidase_C30,Costa Rica,GISAID,0,2
26183,2020-06-01,DOMAIN,Peptidase_C30,Denmark,GISAID,7,5
26184,2020-06-01,DOMAIN,Peptidase_C30,Ecuador,GISAID,0,1
26185,2020-06-01,DOMAIN,Peptidase_C30,Egypt,GISAID,25,3
26186,2020-06-01,DOMAIN,Peptidase_C30,France,GISAID,1,35
26187,2020-06-01,DOMAIN,Peptidase_C30,Germany,GISAID,0,6
26188,2020-06-01,DOMAIN,Peptidase_C30,Guatemala,GISAID,0,1
26189,2020-06-01,DOMAIN,Peptidase_C30,Hong Kong,GISAID,1,1
26190,2020-06-01,DOMAIN,Peptidase_C30,India,GISAID,46,90
26191,2020-06-01,DOMAIN,Peptidase_C30,Kenya,GISAID,2,1
26192,2020-06-01,DOMAIN,Peptidase_C30,Mexico,GISAID,7,3
26193,2020-06-01,DOMAIN,Peptidase_C30,Nigeria,GISAID,1,1
26194,2020-06-01,DOMAIN,Peptidase_C30,North Macedonia,GISAID,5,1
26195,2020-06-01,DOMAIN,Peptidase_C30,Norway,GISAID,3,3
26196,2020-06-01,DOMAIN,Peptidase_C30,Not available,GISAID,2,4
26197,2020-06-01,DOMAIN,Peptidase_C30,Pakistan,GISAID,0,1
26198,2020-06-01,DOMAIN,Peptidase_C30,Portugal,GISAID,0,2
26199,2020-06-01,DOMAIN,Peptidase_C30,Qatar,GISAID,3,4
26200,2020-06-01,DOMAIN,Peptidase_C30,Russian Federation,GISAID,12,5
26201,2020-06-01,DOMAIN,Peptidase_C30,Saudi Arabia,GISAID,2,5
26202,2020-06-01,DOMAIN,Peptidase_C30,Senegal,GISAID,2,5
26203,2020-06-01,DOMAIN,Peptidase_C30,Singapore,GISAID,12,1
26204,2020-06-01,DOMAIN,Peptidase_C30,Slovenia,GISAID,0,3
26205,2020-06-01,DOMAIN,Peptidase_C30,South Africa,GISAID,3,9
26206,2020-06-01,DOMAIN,Peptidase_C30,Spain,GISAID,7,2
26207,2020-06-01,DOMAIN,Peptidase_C30,Suriname,GISAID,0,1
26208,2020-06-01,DOMAIN,Peptidase_C30,United Arab Emirates,GISAID,7,1
26209,2020-06-01,DOMAIN,Peptidase_C30,United Kingdom,GISAID,203,139
26210,2020-06-01,DOMAIN,Peptidase_C30,United States,GISAID,368,116
26211,2020-06-01,DOMAIN,Peptidase_C30,Zambia,GISAID,3,1
26212,2020-06-01,DOMAIN,RdRP_1,Afghanistan,GISAID,0,1
26213,2020-06-01,DOMAIN,RdRP_1,Algeria,GISAID,0,2
26214,2020-06-01,DOMAIN,RdRP_1,Australia,GISAID,13,8
26215,2020-06-01,DOMAIN,RdRP_1,Bangladesh,GISAID,3,7
26216,2020-06-01,DOMAIN,RdRP_1,Belgium,GISAID,2,1
26217,2020-06-01,DOMAIN,RdRP_1,Brazil,GISAID,7,4
26218,2020-06-01,DOMAIN,RdRP_1,Canada,GISAID,2,9
26219,2020-06-01,DOMAIN,RdRP_1,Chile,GISAID,4,18
26220,2020-06-01,DOMAIN,RdRP_1,Côte d'Ivoire,GISAID,0,1
26221,2020-06-01,DOMAIN,RdRP_1,Czechia,GISAID,0,4
26222,2020-06-01,DOMAIN,RdRP_1,Denmark,GISAID,12,3
26223,2020-06-01,DOMAIN,RdRP_1,Egypt,GISAID,22,8
26224,2020-06-01,DOMAIN,RdRP_1,Equatorial Guinea,GISAID,0,2
26225,2020-06-01,DOMAIN,RdRP_1,Gambia,GISAID,0,1
26226,2020-06-01,DOMAIN,RdRP_1,Germany,GISAID,13,5
26227,2020-06-01,DOMAIN,RdRP_1,Hungary,GISAID,2,1
